15706187,Hypothermia reduces microvascular permeability and reactive oxygen species expression after hemorrhagic shock.,"Animals;Capillary Permeability;Disease Models, Animal;Endothelium, Vascular;Fluorescein-5-isothiocyanate;Hypothermia;Male;Mesenteric Veins;Rats;Rats, Sprague-Dawley;Reactive Oxygen Species;Resuscitation;Serum Albumin, Bovine;Shock, Hemorrhagic"
15705844,Optical imaging of neuronal populations during decision-making.,"Analysis of Variance;Animals;Central Nervous System;Coloring Agents;Decision Making;Discriminant Analysis;Electric Stimulation;Fluorescence Resonance Energy Transfer;Ganglia, Invertebrate;Interneurons;Leeches;Locomotion;Membrane Potentials;Microelectrodes;Motor Neurons;Neurons;Principal Component Analysis;Swimming"
15712365,P gene mutations associated with oculocutaneous albinism type II (OCA2).,"Albinism, Oculocutaneous;Amino Acid Substitution;Asians;Child, Preschool;Codon, Nonsense;DNA Mutational Analysis;Europe;Exons;Eye Color;Female;Frameshift Mutation;Genotype;Hair Color;Hispanic or Latino;Humans;Infant;Jews;Male;Membrane Transport Proteins;Mutation, Missense;Philippines;Point Mutation;Polymorphism, Genetic;RNA Splice Sites;Sequence Deletion;Whites"
15739686,Professionalism--duties and privileges.,Accreditation;Expert Testimony;Forensic Sciences;Humans;Professional Competence
15736910,"n-3 fatty acids, inflammation, and immunity--relevance to postsurgical and critically ill patients.","Anti-Inflammatory Agents;Critical Illness;Fatty Acids, Omega-3;Fatty Acids, Omega-6;Humans;Inflammation;Postoperative Complications"
15737300,[Elderly patients with recurrent falls. Role of posturographic studies].,Accidental Falls;Aged;Anxiety;Female;Humans;Male;Postural Balance;Psychomotor Performance
15745184,[History of psychiatry 2005].,"Denmark;History, 20th Century;Humans;Mental Health Services;Psychiatry"
15736917,"Increasing homicide rates and linoleic acid consumption among five Western countries, 1961-2000.",Homicide;Humans;Linoleic Acid;Western World
15772822,"Antimicrobial resistance patterns and serotype distribution among Salmonella enterica strains in Turkey, 2000-2002.","Anti-Bacterial Agents;Drug Resistance, Bacterial;Humans;Microbial Sensitivity Tests;Prospective Studies;Salmonella Infections;Salmonella enterica;Serotyping;Turkey"
15773653,Double-crush syndrome after acetabular fractures. A sign of poor prognosis.,"Acetabulum;Adolescent;Adult;Aged;Crush Syndrome;Electromyography;Female;Fracture Fixation, Internal;Fractures, Bone;Gait Disorders, Neurologic;Humans;Male;Middle Aged;Muscle Weakness;Pain;Prognosis;Prospective Studies;Sensation Disorders"
15777331,Healing of dehiscence-type defects in implants placed together with different barrier membranes: a comparative clinical study.,"Analysis of Variance;Biocompatible Materials;Bone Regeneration;Chi-Square Distribution;Collagen;Dental Implantation, Endosseous;Dental Implants;Guided Tissue Regeneration, Periodontal;Humans;Membranes, Artificial;Middle Aged;Polytetrafluoroethylene;Surgical Wound Dehiscence;Wound Healing"
15771895,Secondary metabolites of Peucedanum tauricum fruits.,"Apiaceae;Coumarins;Fruit;Molecular Structure;Sesquiterpenes, Guaiane"
15776686,[Evaluation of thrombotic risk in type 2 diabetes: determination of platelet factor 4 and beta thromboglobulin].,"Adult;Aged;Case-Control Studies;Cross-Sectional Studies;Diabetes Complications;Diabetes Mellitus, Type 2;Female;Humans;Male;Middle Aged;Platelet Factor 4;Risk Assessment;Thrombosis;beta-Thromboglobulin"
15805996,Exhaled breath condensate cysteinyl leukotrienes are increased in children with exercise-induced bronchoconstriction.,"Acetates;Adolescent;Ammonia;Asthma, Exercise-Induced;Biomarkers;Breath Tests;Bronchoconstriction;Child;Cyclopropanes;Cysteine;Exhalation;Forced Expiratory Volume;Humans;Leukotriene Antagonists;Leukotriene B4;Leukotrienes;Nitric Oxide;Quinolines;Respiratory Function Tests;Sulfides"
15804979,Potassium channels in the peripheral microcirculation.,"Animals;Endothelium, Vascular;Humans;Microcirculation;Muscle, Smooth, Vascular;Potassium Channels"
15802541,Objectivity and subjectivity in the ethnographic method.,"Anthropology, Cultural;Data Collection;Humans;Life Change Events;Observation;Philosophy;Qualitative Research;Reproducibility of Results;Research Design;Research Personnel;Researcher-Subject Relations;Science;Selection Bias"
15801297,"Looking to boost Medicaid. Louisiana, Texas ponder taxing hospitals to aid besieged program.","Hospitals, Private;Louisiana;Medicaid;State Health Plans;Taxes;Texas;United States"
15808037,To what extent do mass media health messages trigger patients' contacts with their GPs?,"Adolescent;Adult;Aged;Aged, 80 and over;Cross-Over Studies;Family Practice;Female;Health Behavior;Health Promotion;Humans;Male;Mass Media;Middle Aged;Persuasive Communication"
15832640,Some haematological parameters in human immunodeficiency virus (HIV) infected Africans: the Nigerian perspective.,AIDS Serodiagnosis;Acquired Immunodeficiency Syndrome;Adolescent;Adult;Blood Cell Count;Blood Sedimentation;CD4 Lymphocyte Count;Chi-Square Distribution;Developing Countries;Female;HIV Infections;HIV Seropositivity;Hematocrit;Hematologic Tests;Humans;Linear Models;Male;Middle Aged;Nigeria;Pilot Projects;Probability;Prognosis;Sensitivity and Specificity;Severity of Illness Index;Survival Rate
15832623,Topiramate in the prophylactic treatment of migraine in children.,Adolescent;Child;Female;Fructose;Humans;Male;Migraine Disorders;Neuroprotective Agents;Pain Measurement;Prospective Studies;Topiramate;Treatment Outcome
15835556,Detection and diagnosis of scrotal masses.,"Diagnosis, Differential;Epididymitis;Genital Diseases, Male;Humans;Male;Scrotum;Spermatocele;Testicular Hydrocele;Testicular Neoplasms;Varicocele"
15837413,Long-term results of single-session percutaneous drainage and ethanol sclerotherapy in simple renal cysts.,"Adolescent;Adult;Aged;Drainage;Ethanol;Female;Follow-Up Studies;Humans;Injections, Intralesional;Kidney;Kidney Diseases, Cystic;Male;Middle Aged;Sclerosing Solutions;Sclerotherapy;Solvents;Time;Tomography, X-Ray Computed;Treatment Outcome;Ultrasonography"
15839780,Conditioned inhibition of cocaine seeking in rats.,"Animals;Behavior, Animal;Cocaine;Conditioning, Psychological;Cues;Exploratory Behavior;Male;Neural Inhibition;Rats;Rats, Long-Evans;Reinforcement, Psychology"
15871056,[Surgical treatment of degenerative lumbar spondylolisthesis].,"Decompression, Surgical;Female;Follow-Up Studies;Humans;Internal Fixators;Lumbar Vertebrae;Male;Middle Aged;Radiography;Spinal Fusion;Spondylolisthesis;Treatment Outcome"
15869531,UVB phototherapy and skin cancer risk: a review of the literature.,Humans;Retinoids;Risk Assessment;Skin Neoplasms;Skin Pigmentation;Ultraviolet Rays;Ultraviolet Therapy
15872271,"Staphylococcus aureus isolates carrying Panton-Valentine leucocidin genes in England and Wales: frequency, characterization, and association with clinical disease.",Bacterial Toxins;England;Exotoxins;Gene Frequency;Geography;Humans;Leukocidins;Methicillin Resistance;Microbial Sensitivity Tests;Staphylococcal Infections;Staphylococcus aureus;Wales
15865445,"Point mutations at the type I Cu ligands, Cys457 and Met467, and at the putative proton donor, Asp105, in Myrothecium verrucaria bilirubin oxidase and reactions with dioxygen.",Alanine;Amino Acid Substitution;Asparagine;Aspartic Acid;Copper;Cysteine;Dithionite;Fungal Proteins;Glutamic Acid;Glutamine;Hypocreales;Ligands;Methionine;Oxidation-Reduction;Oxidoreductases Acting on CH-CH Group Donors;Oxygen;Point Mutation;Protons;Serine
15871317,LRIG-1 provides a novel prognostic predictor in squamous cell carcinoma of the skin: immunohistochemical analysis for 38 cases.,"Aged;Aged, 80 and over;Carcinoma, Adenosquamous;Carcinoma, Squamous Cell;Female;Humans;Immunohistochemistry;Male;Membrane Glycoproteins;Neoplasm Recurrence, Local;Prognosis;Skin Neoplasms"
15905901,"[Evaluation of neonatal mortality in very low birth weight infants in four maternity hospitals in the Municipality of Rio de Janeiro, Brazil].","Brazil;Cause of Death;Female;Gestational Age;Hospitals, Maternity;Humans;Infant Mortality;Infant, Newborn;Infant, Very Low Birth Weight;Prospective Studies;Risk Factors;Time Factors"
15906210,Improvement of conventional transcutaneous bilirubinometry results in term newborn infants.,"Bilirubin;Calibration;Gestational Age;Humans;Infant, Newborn;Neonatal Screening;Prospective Studies;Reference Values"
15907252,Opioids for neuropathic pain.,"Analgesics, Opioid;Central Nervous System Diseases;Humans;Long-Term Care;Pain;Peripheral Nervous System Diseases;Randomized Controlled Trials as Topic"
15902754,"Abstracts of the 24th Annual Meeting of the American Pain Society. March 30-April 2, 2005.",Animals;Humans;Pain
15899972,The stressed gut: contributions of intestinal stress peptides to inflammation and motility.,"Corticotropin-Releasing Hormone;Digestive System Physiological Phenomena;Enteric Nervous System;Gastrointestinal Hormones;Gastrointestinal Motility;Humans;Inflammation;Neuropeptides;Stress, Physiological"
15938081,GIFT.,Adult;Catholicism;Female;Gamete Intrafallopian Transfer;Humans;Infertility;Male;Religion and Medicine;Treatment Outcome
15930621,Crystallization and preliminary X-ray analysis of strictosidine synthase and its complex with the substrate tryptamine.,Carbon-Nitrogen Lyases;Crystallization;Plant Proteins;Rauwolfia;Tryptamines
15932739,[Effects of the lead exposure on expression of mGluR gene in developed hippocampus].,"Animals;Environmental Exposure;Female;Hippocampus;Lead;Male;Pregnancy;Prenatal Exposure Delayed Effects;RNA, Messenger;Rats;Rats, Sprague-Dawley;Receptors, Metabotropic Glutamate"
15939388,"Systemic markers of inflammation, endothelial dysfunction, and age-related maculopathy.","Adult;Aged;Aged, 80 and over;Biomarkers;Case-Control Studies;Endothelium, Vascular;Enzyme-Linked Immunosorbent Assay;Female;Humans;Incidence;Inflammation;Macular Degeneration;Male;Middle Aged;Prevalence;Prospective Studies;Surveys and Questionnaires;Wisconsin"
15933287,Crisis management during anaesthesia: cardiac arrest.,"Algorithms;Anesthesia;Anesthesiology;Australia;Emergencies;Heart Arrest;Humans;Intraoperative Complications;Manuals as Topic;Monitoring, Intraoperative;Risk Management;Task Performance and Analysis"
15964064,Update on reproductive biotechnologies in small ruminants and camelids.,"Animals;Camelids, New World;Cells, Cultured;Cloning, Organism;Embryonic Development;Female;Fertilization in Vitro;Male;Oocyte Donation;Oocytes;Reproductive Techniques, Assisted;Ruminants;Sperm Injections, Intracytoplasmic;Spermatozoa;Stem Cell Transplantation;Tissue and Organ Harvesting"
15963257,Direct interaction between SNAP-23 and L-type Ca2+ channel.,"Amino Acid Sequence;Animals;Base Sequence;Calcium Channels, L-Type;Carrier Proteins;Cell Membrane;Immunoprecipitation;Male;Models, Molecular;Pancreas;Protein Binding;Qb-SNARE Proteins;Qc-SNARE Proteins;Rats;Rats, Sprague-Dawley;Sequence Homology, Amino Acid;Sequence Homology, Nucleic Acid;Two-Hybrid System Techniques;Yeasts"
15968100,Real-time polymerase chain reaction of immunoglobulin rearrangements for quantitative evaluation of minimal residual disease in myeloma.,"Base Sequence;DNA Primers;DNA, Neoplasm;Gene Rearrangement;Humans;Immunoglobulins;Karyotyping;Multiple Myeloma;Neoplasm, Residual;Nucleic Acid Conformation;Polymerase Chain Reaction"
15968925,Applicability of the pediatric evaluation of disability inventory in Slovenia.,"Birth Order;Child;Child, Preschool;Cross-Cultural Comparison;Disability Evaluation;Educational Status;Female;Humans;Infant;Interviews as Topic;Male;Reference Values;Reproducibility of Results;Residence Characteristics;Sex Factors;Slovenia;United States"
15967235,Is treatment-associated hypomania rare with duloxetine: secondary analysis of controlled trials in non-bipolar depression.,"Adult;Bipolar Disorder;Depressive Disorder, Major;Double-Blind Method;Duloxetine Hydrochloride;Female;Humans;Male;Placebos;Randomized Controlled Trials as Topic;Reproducibility of Results;Retrospective Studies;Serotonin Uptake Inhibitors;Thiophenes;Treatment Outcome"
15994712,"Pathways to PTSD, part I: Children with burns.","Age Factors;Anxiety, Separation;Body Surface Area;Burns;Child;Child, Hospitalized;Dissociative Disorders;Female;Follow-Up Studies;Humans;Life Change Events;Male;Models, Statistical;Pain;Pain Measurement;Regression Analysis;Risk Factors;Stress Disorders, Post-Traumatic"
16001353,[Further development of the diagnosis-related groups system--fact or fiction? Differentiation of case severities in patients with proximal femoral fractures 2003-2005].,"Aged;Aged, 80 and over;Cost-Benefit Analysis;Diagnosis-Related Groups;Female;Femoral Fractures;Germany;Health Care Costs;Health Expenditures;Humans;Male;Middle Aged;Models, Econometric;Orthopedic Procedures;Severity of Illness Index"
15994739,History and perspectives of pituitary folliculo-stellate cell research.,"Animals;Cell Biology;Embryology;Endocrinology;History, 20th Century;History, 21st Century;Humans;Pituitary Gland, Anterior"
16000965,Folic acid fortification: should oral contraceptives be next? CON.,"Administration, Oral;Contraceptives, Oral;Dietary Supplements;Drug Administration Schedule;Drug Combinations;Female;Folic Acid;Health Knowledge, Attitudes, Practice;Health Promotion;Humans;Neural Tube Defects;Pregnancy"
15998820,Approach to the patient with epilepsy in the outpatient department.,"Ambulatory Care;Anticonvulsants;Emergency Service, Hospital;Epilepsy;Humans;Patient Education as Topic;Physical Examination"
16035450,Hypercalcaemia in two dogs caused by excessive dietary supplementation of vitamin D.,"Animals;Diagnosis, Differential;Dietary Supplements;Dog Diseases;Dogs;Female;Hypercalcemia;Male;Vitamin D"
16029869,Getting Americans to buckle up: the efficacy of state seat belt laws.,Automobile Driving;Cross-Sectional Studies;Female;Humans;Law Enforcement;Male;Seat Belts;Social Control Policies;Social Marketing;United States
16029761,[New indications for erythropoietin in clinical practice].,"Anemia;Erythropoietin;Humans;Kidney Failure, Chronic"
16028190,"[3,4-methylenedioxymethamphetamine ('ecstasy'): its long-term emotional and cognitive effects, and serotonin depletion].","Animals;Appetite;Attention;Cognition;Dopamine;Dopamine Agonists;Drug Synergism;Emotions;Euphoria;Hallucinations;Hallucinogens;Haplorhini;Humans;Memory;Mice;N-Methyl-3,4-methylenedioxyamphetamine;Nerve Degeneration;Rats;Receptors, Serotonin;Serotonin;Serotonin Agents;Sleep;Substance Withdrawal Syndrome;Substance-Related Disorders"
16028651,Effect of oral glucose on the heart rate of healthy newborns.,"Administration, Oral;Analysis of Variance;Double-Blind Method;Female;Glucose;Heart Rate;Humans;Infant, Newborn;Male"
16075250,[Introduction to the topic: The golden hour is decisive. Standard procedures in polytrauma].,"Abdominal Injuries;Algorithms;Craniocerebral Trauma;Fractures, Bone;Germany;Humans;Multiple Trauma;Spinal Injuries;Thoracic Injuries;Time Factors;Tomography, X-Ray Computed;Trauma Centers"
16075779,A comparison of periodised and fixed repetition training protocol on strength in older adults.,"Aged;Aged, 80 and over;Analysis of Variance;Female;Humans;Male;Middle Aged;Muscle, Skeletal;Physical Education and Training;Physical Endurance;Time Factors;Treatment Outcome"
16079721,Usefulness of Alloderm.,"Biocompatible Materials;Cicatrix;Collagen;Humans;Neck;Salivary Gland Fistula;Skin, Artificial;Tracheostomy"
16079865,Deity of disease.,"Aging;DNA Damage;DNA, Mitochondrial;Mitochondria;Mitochondrial Diseases;Mutation;Neurodegenerative Diseases;Reactive Oxygen Species"
16073428,Determinant selection is a macrophage dependent immune response gene function.,Animals;Antigens;Bromodeoxyuridine;Cattle;Cross Reactions;DNA;Guinea Pigs;Insulin;Lymphocyte Activation;Macrophages;Major Histocompatibility Complex;Swine;T-Lymphocytes
16106696,[Managing simple deglutition disorders in gerontology].,Aged;Deglutition Disorders;Feeding Behavior;Geriatric Nursing;Humans;Posture
16111093,Clinical value of severity markers in acute pancreatitis.,Acute Disease;C-Reactive Protein;Calcitonin;Cytokines;Health Status Indicators;Humans;Oligopeptides;Pancreatitis;Peptides;Protein Precursors;Proteins;Trypsin;Trypsinogen
16112424,Comparative gene and protein expression in primary cultures of epithelial cells from benign prostatic hyperplasia and prostate cancer.,"Adenocarcinoma;Biomarkers, Tumor;Cell Proliferation;Epithelial Cells;Gene Expression Profiling;Humans;Immunoblotting;Male;Oligonucleotide Array Sequence Analysis;Prostatic Hyperplasia;Prostatic Neoplasms;Reverse Transcriptase Polymerase Chain Reaction;Tissue Culture Techniques;Tumor Cells, Cultured"
16108191,Hepatitis C and hepatitis E vaccines: research update.,"Epitopes;Hepatitis C;Hepatitis E;Humans;Immunity, Cellular;Viral Hepatitis Vaccines"
16105056,First- and second-generation immunometric PTH assays during treatment of hyperparathyroidism with cinacalcet HCl.,Adult;Aged;Calcium;Cinacalcet;Drug Monitoring;Female;Humans;Hyperparathyroidism;Immunoassay;Linear Models;Male;Middle Aged;Naphthalenes;Parathyroid Hormone;Phosphorus;Treatment Outcome;Vitamin D
16143683,Diagnosis and disease modifying treatments in multiple sclerosis.,"Adjuvants, Immunologic;Diagnosis, Differential;Glatiramer Acetate;Humans;Interferon-beta;Multiple Sclerosis;Peptides;Risk Assessment"
16142633,"Norsecofriedelanes as spasmolytics, advances of structure-activity relationships.","Animals;Dose-Response Relationship, Drug;Galphimia;Guinea Pigs;Humans;Ileum;Magnetic Resonance Spectroscopy;Parasympatholytics;Phytotherapy;Plant Extracts;Plant Leaves;Structure-Activity Relationship;Triterpenes"
16141354,Presence of bone marrow-derived circulating progenitor endothelial cells in the newly formed lymphatic vessels.,"Animals;Biomarkers;Bone Marrow Cells;Cell Differentiation;Endothelial Cells;Female;Glycoproteins;Green Fluorescent Proteins;Leukemia, Lymphoid;Lymphatic Vessels;Male;Membrane Transport Proteins;Mice;Mice, Inbred C57BL;Receptors, Vascular Endothelial Growth Factor;Stem Cells"
16136168,"Long-term results of children with acute myeloid leukemia: a report of three consecutive Phase III trials by the Children's Cancer Group: CCG 251, CCG 213 and CCG 2891.","Acute Disease;Adolescent;Adult;Antineoplastic Combined Chemotherapy Protocols;Antineoplastic Protocols;Bone Marrow Transplantation;Child;Child, Preschool;Dose-Response Relationship, Drug;Female;Follow-Up Studies;Humans;Infant;Infant, Newborn;Leukemia, Myeloid;Male;Remission Induction;Survival Analysis"
16137924,Neuropathy target esterase and phospholipid deacylation.,Animals;Carboxylic Ester Hydrolases;Fatty Acids;Humans;Organophosphates;Phenotype;Phosphatidylcholines;Phosphorylcholine;Recombinant Proteins
16177439,Pathogenesis of contrast-induced nephropathy.,Contrast Media;Glomerular Filtration Rate;Humans;Hypoxia;Kidney Diseases;Risk Factors
16177340,Characterization of Listeria monocytogenes expressing anthrolysin O and phosphatidylinositol-specific phospholipase C from Bacillus anthracis.,Animals;Bacillus anthracis;Bacterial Proteins;Bacterial Toxins;Heat-Shock Proteins;Hemolysin Proteins;Listeria monocytogenes;Membrane Glycoproteins;Mutation;Phagocytosis;Phosphatidylinositol Diacylglycerol-Lyase;Phosphoinositide Phospholipase C;Vacuoles;Virulence
16173862,The treatment of conduct problems in children with callous-unemotional traits.,"Antisocial Personality Disorder;Child;Child, Preschool;Conduct Disorder;Follow-Up Studies;Humans;Male;Mood Disorders;Observer Variation;Temperament;Treatment Outcome"
16171096,[Ovarian stimulation in reproduction medicine].,"Embryo Transfer;Female;Fertilization in Vitro;Humans;Ovulation Induction;Pregnancy;Sperm Injections, Intracytoplasmic;Treatment Outcome"
16174357,Effect of quorum sensing agents on the growth kinetics of Pseudomonas spp. of raw milk origin.,"4-Butyrolactone;Animals;Cold Temperature;Colony Count, Microbial;Food Preservation;Kinetics;Milk;Pseudomonas fluorescens;Time Factors"
16207625,Brief report: errorless versus errorful learning as a memory rehabilitation approach in Alzheimer's Disease.,Aged;Alzheimer Disease;Cues;Female;Humans;Learning;Male;Memory;Mental Recall;Neuropsychological Tests;Verbal Learning
16204376,Interaction between paracetamol and oral anticoagulants.,"Acetaminophen;Aged;Analgesics, Non-Narcotic;Anticoagulants;Drug Interactions;Hemorrhage;Humans;Male;Phenindione"
16205901,External laryngotracheal trauma.,"Adolescent;Adult;Aged;Child;Child, Preschool;Croatia;Female;Humans;Larynx;Male;Middle Aged;Retrospective Studies;Trachea;Warfare;Wounds and Injuries"
16204683,Radiation therapy in Hodgkin disease: why risk a Pyrrhic victory?,"Adult;Antineoplastic Agents, Alkylating;Breast Neoplasms;Chemotherapy, Adjuvant;Dose-Response Relationship, Radiation;Female;Hodgkin Disease;Humans;Neoplasms, Radiation-Induced;Neoplasms, Second Primary;Radiotherapy Dosage;Radiotherapy, Adjuvant;Risk Assessment;Risk Factors"
16207620,Is a perseveration a perseveration? An evaluation of cognitive error types in patients with subcortical pathology.,"Adult;Aged;Brain;Cognition;Cognition Disorders;Dementia;Female;Humans;Huntington Disease;Male;Memory;Middle Aged;Neuropsychological Tests;Parkinson Disease;Principal Component Analysis;Reading;Supranuclear Palsy, Progressive;Verbal Learning"
16238629,LexA regulates the bidirectional hydrogenase in the cyanobacterium Synechocystis sp. PCC 6803 as a transcription activator.,"Bacterial Proteins;Base Sequence;DNA-Binding Proteins;Gene Expression Regulation, Bacterial;Hydrogenase;Molecular Sequence Data;Operon;Promoter Regions, Genetic;Synechocystis;Trans-Activators;Transcription, Genetic"
16240689,Considerations on the development of serum antibodies to interferon-beta.,Antibodies;Humans;Interferon-beta;Multiple Sclerosis
16235245,Translocation-excision-deletion-amplification mechanism leading to nonsyntenic coamplification of MYC and ATBF1.,"Cell Line, Tumor;Chromosomes, Human, Pair 16;Chromosomes, Human, Pair 8;Gene Amplification;Gene Deletion;Genes, myc;Homeodomain Proteins;Humans;In Situ Hybridization, Fluorescence;Proto-Oncogene Mas;Translocation, Genetic"
16236778,Temporal factors in tactile spatial acuity: evidence for RA interference in fine spatial processing.,Afferent Pathways;Animals;Discrimination Learning;Female;Humans;Male;Mechanoreceptors;Physical Stimulation;Reproducibility of Results;Sensitivity and Specificity;Sensory Thresholds;Skin;Skin Physiological Phenomena;Space Perception;Time Factors;Touch;Vibration
16234728,Clamping short-term indwelling catheters: a systematic review of the evidence.,"Catheters, Indwelling;Device Removal;Humans;Urinary Catheterization;Urinary Tract Infections;Urination Disorders"
16268180,[Citizens' language].,Canada;Communication Barriers;Educational Status;Federal Government;Government Programs;Government Publications as Topic;Health Education;Humans;Language;Mexico;Public Health Administration;Sweden;United Kingdom
16274497,Matrix models for childhood infections: a Bayesian approach with applications to rubella and mumps.,"Bayes Theorem;Child;Child, Preschool;Humans;Models, Statistical;Mumps;Mumps Vaccine;Rubella;Rubella Vaccine;Vaccination"
16272624,[Treatment of adynamic bone disease with the complete replacement from calcium carbonate to sevelamer hydrochloride].,"Aged;Biomarkers;Bone Diseases, Metabolic;Calcium Carbonate;Drug Administration Schedule;Drug Therapy, Combination;Female;Humans;Hyperparathyroidism, Secondary;Male;Middle Aged;Osteitis Fibrosa Cystica;Osteocalcin;Polyamines;Renal Dialysis;Sevelamer;Time Factors"
16271767,HLA genes in Madeira Island (Portugal) inferred from sequence-based typing: footprints from different origins.,"Gene Frequency;HLA Antigens;Haplotypes;Histocompatibility Testing;Humans;Polymorphism, Genetic;Portugal"
16273952,A laboratory study on migration of K+ in a two-layer landfill liner system.,"Aluminum Silicates;Clay;Diffusion;Ions;Models, Theoretical;Potassium;Refuse Disposal;Software;Soil Pollutants;Water Pollutants"
16305227,A green chemistry approach to a more efficient asymmetric catalyst: solvent-free and highly concentrated alkyl additions to ketones.,Alkylation;Catalysis;Environment;Ketones;Molecular Structure;Organometallic Compounds;Solvents;Stereoisomerism
16299195,Relationship between Trendelenburg tilt and internal jugular vein diameter.,"Adult;Analysis of Variance;Catheterization, Central Venous;Female;Head-Down Tilt;Humans;Jugular Veins;Male;Middle Aged;Ultrasonography"
16302661,[A rare complication of ERCP: Mallory-Weiss syndrome].,"Aged;Aged, 80 and over;Cholangiopancreatography, Endoscopic Retrograde;Follow-Up Studies;Hematemesis;Hemostasis, Endoscopic;Humans;Male;Mallory-Weiss Syndrome;Time Factors;Treatment Outcome"
16302221,Fatal pneumonitis in children with metastatic rhabdomyosarcoma following whole lung radiotherapy and sequential epirubicin.,"Antibiotics, Antineoplastic;Child;Child, Preschool;Combined Modality Therapy;Epirubicin;Fatal Outcome;Female;Humans;Lung;Lung Diseases, Interstitial;Male;Neoplasm Metastasis;Radiotherapy;Rhabdomyosarcoma"
16303097,Evidence for the requirement for CD40-CD154 interactions in resistance to infections with attenuated Salmonella.,"Acute-Phase Reaction;Animals;CD40 Antigens;CD40 Ligand;Cells, Cultured;Culture Media;Cytokines;Disease Susceptibility;Immunity, Active;Immunity, Innate;Interferon-gamma;Liver;Mice;Mice, Inbred C57BL;Mice, Knockout;Nitric Oxide;Salmonella Infections, Animal;Salmonella typhimurium;Serotyping;Spleen;Survival Rate;Th1 Cells;Time Factors;Vaccines, Attenuated"
16333143,Coordination of reaching in children with spastic hemiparetic cerebral palsy under different task demands.,"Arm;Biomechanical Phenomena;Cerebral Palsy;Child;Child, Preschool;Hand Strength;Hemiplegia;Humans;Posture;Psychomotor Performance;Task Performance and Analysis"
16337496,Turbulence dynamics: an independent predictor of late mortality after acute myocardial infarction.,"Acute Disease;Aged;Autonomic Nervous System;Clinical Trials as Topic;Female;Heart Rate;Hemodynamics;Humans;Male;Middle Aged;Myocardial Infarction;Prognosis;Prospective Studies;Risk Assessment;Risk Factors;Survival Analysis;Tachycardia, Ventricular;Time Factors;Ventricular Premature Complexes"
16337824,Altering end-to-side anastomosis junction hemodynamics: the effects of flow-splitting.,"Anastomosis, Surgical;Biomedical Engineering;Femoral Artery;Hemodynamics;Humans;Models, Cardiovascular;Regional Blood Flow"
16335833,[Tactics in the bladder].,Biopsy;Cystoscopy;Humans;Urinary Bladder Neoplasms
16335810,Lipopolysaccharide binding protein/CD14/ TLR4-dependent recognition of salmonella LPS induces the functional activation of chicken heterophils and up-regulation of pro-inflammatory cytokine and chemokine gene expression in these cells.,"Animals;Cell Degranulation;Chemokines;Chickens;Cytokines;Leukocytes, Mononuclear;Lipopolysaccharide Receptors;Lipopolysaccharides;Lymphocyte Activation;RNA, Messenger;RNA, Ribosomal, 28S;Reverse Transcriptase Polymerase Chain Reaction;Toll-Like Receptor 4;Up-Regulation"
16369959,Modeling physiological and anthropometric variables known to vary with body size and other confounding variables.,"Anthropometry;Body Constitution;Body Size;Bone Density;Heart;Humans;Metabolism;Models, Biological;Muscles;Respiratory Physiological Phenomena"
16368856,Smoke in the operating room complex: a rare incident of internal disaster.,"Disasters;Humans;Operating Rooms;Respiration, Artificial;Smoke"
16369361,"The American healthcare ""system"" in 2005--part 3: why not put the consumer in charge?",Community Participation;Delivery of Health Care;Humans
16367975,Honouring Ludek Kubicka: an introduction to the symposium.,"Alcohol Drinking;Alcoholism;Biomedical Research;Czechoslovakia;History, 20th Century;Humans;Psychiatry;Psychology, Clinical;Sex Characteristics"
16366522,Hemodynamic changes in the prefrontal cortex during mental works as measured by multi channel near-infrared spectroscopy (NIRS).,"Functional Laterality;Health Status;Hemodynamics;Hemoglobins;Humans;Mental Processes;Neuropsychological Tests;Oxygen;Oxyhemoglobins;Prefrontal Cortex;Spectroscopy, Near-Infrared;Volunteers"
16395833,Drotrecogin alfa (activated) in severe sepsis.,APACHE;Anti-Bacterial Agents;Anti-Infective Agents;Humans;Protein C;Recombinant Proteins;Sepsis
16396344,"The foliicolous lichen flora of Mexico IV: a new, foliicolous species of Pyrenothrix (Chaetothyriales: Pyrenothrichaceae).","Ascomycota;Hyphae;Lichens;Mexico;Microscopy;Plant Leaves;Spores, Fungal;Trees"
16399897,Central and peripheral effects of insulin/IGF-1 signaling in aging and cancer: antidiabetic drugs as geroprotectors and anticarcinogens.,"Aging;Animals;Biguanides;Caenorhabditis elegans Proteins;Caloric Restriction;Humans;Hypoglycemic Agents;Insulin;Insulin-Like Growth Factor I;Mice;Neoplasms;Rats;Receptor, Insulin;Signal Transduction"
16401751,Multiple diagnostic tests are needed to assess multiple causes of dementia.,"Dementia;Diagnosis, Differential;Diagnostic Tests, Routine;Humans"
16399232,"IgG antibodies to HPV16, 52, 58 and 6 L1-capsids and spontaneous regression of cervical intraepithelial neoplasia.","Antibodies, Viral;Capsid;Capsid Proteins;Case-Control Studies;Cervical Intraepithelial Neoplasia;Cohort Studies;DNA, Viral;Female;Humans;Immunoglobulin G;Neoplasm Regression, Spontaneous;Oncogene Proteins, Viral;Papillomaviridae;Papillomavirus Infections;Uterine Cervical Neoplasms;Viral Proteins"
