34833681,"The emergence of innovative neurotechnologies in global brain projects has accelerated research and clinical applications of BCIs beyond sensory and motor functions. Both invasive and noninvasive sensors are developed to interface with cognitive functions engaged in thinking, communication, or remembering. The detection of eye movements by a camera offers a particularly attractive external sensor for computer interfaces to monitor, assess, and control these higher brain functions without acquiring signals from the brain. Features of gaze position and pupil dilation can be effectively used to track our attention in healthy mental processes, to enable interaction in disorders of consciousness, or to even predict memory performance in various brain diseases. In this perspective article, we propose the term 'CyberEye' to encompass emerging cognitive applications of eye-tracking interfaces for neuroscience research, clinical practice, and the biomedical industry. As CyberEye technologies continue to develop, we expect BCIs to become less dependent on brain activities, to be less invasive, and to thus be more applicable."
34833713,Digital Integration and Automated Assessment of Eye-Tracking and Emotional Response Data Using the BioSensory App to Maximize Packaging Label Analysis.
34833713,"New and emerging non-invasive digital tools, such as eye-tracking, facial expression and physiological biometrics, have been implemented to extract more objective sensory responses by panelists from packaging and, specifically, labels. However, integrating these technologies from different company providers and software for data acquisition and analysis makes their practical application difficult for research and the industry. This study proposed a prototype integration between eye tracking and emotional biometrics using the BioSensory computer application for three sample labels: Stevia, Potato chips, and Spaghetti. Multivariate data analyses are presented, showing the integrative analysis approach of the proposed prototype system. Further studies can be conducted with this system and integrating other biometrics available, such as physiological response with heart rate, blood, pressure, and temperature changes analyzed while focusing on different label components or packaging features. By maximizing data extraction from various components of packaging and labels, smart predictive systems can also be implemented, such as machine learning to assess liking and other parameters of interest from the whole package and specific components."
34833742,Mobile Eye-Tracking Data Analysis Using Object Detection via YOLO v4.
34833742,"Remote eye tracking has become an important tool for the online analysis of learning processes. Mobile eye trackers can even extend the range of opportunities (in comparison to stationary eye trackers) to real settings, such as classrooms or experimental lab courses. However, the complex and sometimes manual analysis of mobile eye-tracking data often hinders the realization of extensive studies, as this is a very time-consuming process and usually not feasible for real-world situations in which participants move or manipulate objects. In this work, we explore the opportunities to use object recognition models to assign mobile eye-tracking data for real objects during an authentic students' lab course. In a comparison of three different Convolutional Neural Networks (CNN), a Faster Region-Based-CNN, you only look once (YOLO) v3, and YOLO v4, we found that YOLO v4, together with an optical flow estimation, provides the fastest results with the highest accuracy for object detection in this setting. The automatic assignment of the gaze data to real objects simplifies the time-consuming analysis of mobile eye-tracking data and offers an opportunity for real-time system responses to the user's gaze. Additionally, we identify and discuss several problems in using object detection for mobile eye-tracking data that need to be considered."
34836502,The vaccination threshold for SARS-CoV-2 depends on the indoor setting and room ventilation.
34836543,Symptomatic severe acute respiratory syndrome coronavirus 2 reinfection in a lupus patient treated with hydroxychloroquine: a case report.
34837698,[Development of Multiplex RT-PCR with Immobilized Primers for Identification of Infectious Human Pneumonia Pathogens].
34837698,"A prototype of a system for the detection of infectious human pneumonia pathogens based on multiplex solid-phase reverse transcription PCR (RT-PCR) was developed. Primers were designed to identify the DNA of six bacterial pneumonia pathogen strains, and the RNA of two viral pathogens of pneumonia: influenza A and SARS-CoV-2. The signal accumulation of elongated immobilized primers occurs due to the incorporation of fluorescently labeled nucleotides in the chain. The signal is detected after all the components of the mixture are removed, which significantly reduces the background signal and increases the sensitivity of the analysis. The use of a specialized detector makes it possible to read the signals of elongated primers directly through the transparent cover film of the reaction chamber. This solution is designed to prevent cross-contamination and is suitable for simultaneous testing of a large number of test samples. The proposed platform is able to detect the presence of several pathogens of pneumonia in a sample and has an open architecture that allows expansion of the range of pathogenic bacteria and viruses that can be detected."
34837703,[Immunogenic Properties of the DNA Construct Encoding the Receptor-Binding Domain of the SARS-CoV-2 Spike Protein].
34837703,"The development of preventive vaccines became the first order task in the COVID-19 pandemic caused by SARS-CoV-2. This paper reports the construction of the pVAX-RBD plasmid containing the Receptor-Binding Domain (RBD) of the S protein and a unique signal sequence 176 which promotes target protein secretion into the extracellular space thereby increasing the efficiency of humoral immune response activation. A polyglucine-spermidine conjugate (PGS) was used to deliver pVAX-RBD into the cells. The comparative immunogenicity study of the naked pVAX-RBD and pVAX-RBD enclosed in the PGS envelope showed that the latter was more efficient in inducing an immune response in the immunized mice. In particular, RBD-specific antibody titers were shown in ELISA to be no higher than 1 : 1000 in the animals from the pVAX-RBD group and 1 : 42000, in the pVAX-RBD-PGS group. The pVAX-RBD-PGS construct effectively induced cellular immune response. Using ELISpot, it has been demonstrated that splenocytes obtained from the immunized animals effectively produced INF-y in response to stimulation with the S protein-derived peptide pool. The results suggest that the polyglucine-spermidine conjugate-enveloped pVAX-RBD construct may be considered as a promising DNA vaccine against COVID-19."
34837942,A multitask transfer learning framework for the prediction of virus-human protein-protein interactions.
34837983,A wind speed threshold for increased outdoor transmission of coronavirus: an ecological study.
34837985,"Ocular related emergencies in Spain during the COVID-19 pandemic, a multicenter study."
34838019,Using intervention mapping to develop 'ROSE': an intervention to support peer workers in overdose response settings.
34838110,"Auricular acupressure for adverse events following immunization related to COVID-19 vaccine injection: study protocol for a multicenter, three-arm, blinded randomized controlled trial."
34838207,[Continued care during and after the Covid-19 pandemic].
34838207,"Covid-19 hit hospitals that were already weakened, and care work that had been reconfigured as a result of managerial approaches and financial austerity policies. However, care workers continued to pay attention, to care for patients by mobilising their representations of care."
34838214,[Intervention of the medical-psychological emergency unit with the carers during Covid-19].
34838214,The medical-psychological emergency units have been meeting with care teams to discuss their experiences and feelings about Covid-19 for a little over a year. This preventive approach allows for psycho-education and the identification of stressful states.
34839493,[Enhancing Maternal-Infant Attachment in a Neonatal Intensive Care Unit During the Pandemic Prevention Period].
34839642,Male sexual functions and behaviors in the age of COVID-19: Evaluation of mid-term effects with online cross-sectional survey study.
34839645,Erectile dysfunction treatment with Phosphodiesterase-5 Inhibitors: Google trends analysis of last 10 years and COVID-19 pandemic.
34839682,Going above and beyond: using nursing theories to explore volunteerism during the COVID-19 pandemic.
34839682,"Historically, nurses have volunteered to serve in wars and natural catastrophes. However, instead of a distant disaster, many nurses in the UK volunteered, working above and beyond, to assist their colleagues, local communities and health systems in the NHS during the peaks of the COVID-19 pandemic. Although the motivations and benefits to the community or self of volunteerism have been discussed in the literature, there is a paucity of literature and theoretical understanding from the field of nursing. Using a reflective and personal account of volunteering, this article aims to provide a better understanding of the concept of volunteerism in nursing. By exploring associated nursing theories from Jean Watson and Kristen Swanson, this article aims to illuminate and expand the knowledge base about nursing volunteerism. These nursing theories can frame the act of volunteerism and nursing and illustrate the interrelations of nursing theory and the practice of nursing volunteerism."
34839688,The experiences of adult nursing students completing a placement during the COVID-19 pandemic.
34839814,Natalizumab administration in multiple sclerosis patients during active SARS-CoV-2 infection: a case series.
34840152,The Legality and Ethics of Mandating COVID-19 Vaccination.
34840152,"In light of ongoing concerns in the US that COVID-19 vaccine uptake is stagnating and that cases remain high amongst the unvaccinated, there is growing interest in increasing uptake by mandating vaccination. COVID-19 vaccine mandates must be understood and assessed in terms of who is requiring vaccination and who is required to be vaccinated. This essay considers the legal and ethical implications of states mandating vaccination for children and adults, as well as of employers mandating vaccines for employees. We conclude that COVID-19 vaccine mandates are legally and ethically permissible."
34840553,Psychological Distress and Anxiety Levels Among Health Care Workers at the Height of the COVID-19 Pandemic in the United Arab Emirates.
34840553,"Objectives: Providing medical care during a global pandemic exposes healthcare workers (HCW) to a high level of risk, causing anxiety and stress. This study aimed to assess the prevalence of anxiety and psychological distress among HCWs during COVID-19. Methods: We invited HCWs from 3 hospitals across the United Arab Emirates (UAE) to participate in an anonymous online survey between April 19-May 3, 2020. The GAD-7 and K10 measures were used to assess anxiety and psychological distress. Logistic regression models assessed associations between knowledge, attitude, worry, and levels of anxiety and psychological distress. Results: A total of 481 HCWs participated in this study. The majority of HCWs were female (73.6%) and aged 25-34 years (52.6%). More than half were nurses (55.7%) and had good knowledge of COVID-19 (86.3%). Over a third (37%) of HCWs reported moderate/severe psychological distress in the K10 measure and moderate/severe anxiety (32.3%) in the GAD-7, with frontline workers significantly reporting higher levels of anxiety (36%). Knowledge of COVID-19 did not predict anxiety and psychological distress, however, HCWs who believed COVID-19 was difficult to treat and those who perceived they were at high risk of infection had worse mental health outcomes. Worry about spreading COVID-19 to family, being isolated, contracting COVID-19 and feeling stigmatized had 1.8- to 2.5-fold increased odds of symptoms of mental health problems. Additionally, HCWs who felt the need for psychological support through their workplace showed increased odds of psychological distress. Conclusion: HCWs in the UAE reported a high prevalence of psychological distress and anxiety while responding to the challenges of COVID-19. The findings from this study emphasize the public, emotional and mental health burden of COVID-19 and highlight the importance for health systems to implement, monitor, and update preventive policies to protect HCWs from contracting the virus while also providing psychological support in the workplace."
34840563,The Progress of Medical Image Semantic Segmentation Methods for Application in COVID-19 Detection.
34840563,"Image medical semantic segmentation has been employed in various areas, including medical imaging, computer vision, and intelligent transportation. In this study, the method of semantic segmenting images is split into two sections: the method of the deep neural network and previous traditional method. The traditional method and the published dataset for segmentation are reviewed in the first step. The presented aspects, including all-convolution network, sampling methods, FCN connector with CRF methods, extended convolutional neural network methods, improvements in network structure, pyramid methods, multistage and multifeature methods, supervised methods, semiregulatory methods, and nonregulatory methods, are then thoroughly explored in current methods based on the deep neural network. Finally, a general conclusion on the use of developed advances based on deep neural network concepts in semantic segmentation is presented."
34841750,[Educational Environment: The Most Powerful Factor for the Onset and Development of Myopia among Students].
34841750,"Based on the literature on myopia epidemiology, experiments of basic science, and clinical research, we have identified a number of major characteristics of the myopia problem. It was concluded that the student population of grades 1-12 showed high incidence of myopia and the problem was becoming increasingly more serious. Etiological investigations revealed the aggressive role played by environmental factors. Mature clinical correction methods were available, but there were still a multitude of uncertainties hampering the effort to slow the progression of myopia. Student myopia has become an issue of top concern in China's effort to prevent and control myopia. In order to approach the issue by dealing with problems in the educational environment and to explore for specific measures to prevent and control the onset and development of student myopia, it is important that we gain better understanding of the multiple effects on the onset and development of student myopia caused by the growing demand for education induced by high social development and the rapid changes in the educational environment caused by technological advancement. Approaching the problem from the perspective of the features of the eye and vision in the developmental stages of students of grades 1-12, and the study workload at each stage, this paper retrospectively reviewed the historical literature from the last 90 years and the data from cohort studies done before and after the outbreak of COVID-19. Identifying the education environment as the primary factor causing the onset and progression of student myopia, the paper fully recognizes the scientific rationality of and the specific role served by education-medicine synergy in student myopia prevention and control."
34841757,[Reflections on the Global Pandemic of COVID-19 and the Response Strategies].
34841757,"The coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) continues to ravage the world, posing great challenges to the public health system and threatening the health and survival of humans. The outbreak of COVID-19 leaves us with much to reflect on and calls on our attention to respiratory infectious diseases, especially new outbreaks of respiratory infectious diseases that are zoonotic. The importance of identifying viral pathogens should be highlighted because it is related to the prevention and treatment strategy of childhood pneumonia. Due to the highly infectious nature of COVID-19, the rapid mutation of the virus, and the lack of specific drugs, vaccines are currently the most effective means of prevention, and a global immune barrier must be established as soon as possible."
34841806,[Preparation of different fragments of SARS-CoV-2 N protein and its application in fluorescence chromatography].
34841806,"Different fragments of SARS-CoV-2 nucleocapsid (N) protein were expressed and purified, and a fluorescence immunochromatography method for detection of SARS-CoV-2 total antibody was established. The effect of different protein fragments on the performance of the method was evaluated. The N protein sequence was analyzed by bioinformatics technology, expressed in prokaryotic cell and purified by metal ion affinity chromatography column. Different N protein fragments were prepared for comparison. EDC reaction was used to label fluorescence microsphere on the synthesized antigen to construct sandwich fluorescence chromatography antibody detection assay, and the performance was systemically evaluated. Among the 4 prepared N protein fragments, the full-length N protein (N419) was selected as the optimized coating antigen, N412 with 0.5 mol/L NaCl was used as the optimal combination; deleting 91-120 amino acids from the N-terminal of N412 reduced non-specific signal by 87.5%. the linear range of detection was 0.312-80 U/L, the limit of detection was 0.165 U/L, and the accuracy was more than 95%. A fluorescence immunochromatographic detection method for analysis of SARS-CoV-2 total antibody was established by pairing N protein fragments. The detection result achieved 98% concordance with the commercially available Guangzhou Wanfu test strip, which is expected to be used as a supplementary approach for detection of SARS-CoV-2. The assay could also provide experimental reference for improving the performance of COVID-19 antibody detection reagents."
34841822,Managing medicines at the end of life: a position paper for health policy and practice.
34841834,Detection of faecal SARS-CoV-2 RNA in a prospective cohort of children with multisystem inflammatory syndrome (MIS-C).
34841843,[Disability in children and adolescents: a reflection of the Italian GBD initiative].
34841843,"Childhood and adolescence are vulnerable and crucial phases for determining health in adulthood. Despite the enormous progress achieved in child and adolescent's health and well-being globally, the disability burden has remained almost unchanged. In 2019, in Italy and globally, low back pain, headache disorders, depression, and anxiety were among the first causes of disability. Through the analysis of the estimates of the Global Burden of Disease Study 2019, we propose a reflection on the state of health of the Italian paediatric and adolescent population in terms of disability, suggesting recommendations on preventive actions, and public health interventions. The aim is the improvement of their health, considering how the current COVID-19 pandemic is impacting on their quality of life."
34842132,Palindromic rheumatism following COVID-19 infection evolved to rheumatoid arthritis after COVID-19 reinfection.
34842132,"A 33-year-old woman developed palindromic rheumatism (PLR) several weeks following an infection with severe acute respiratory syndrome Coronavirus 2 (SARS-CoV-2). Three months later, she developed full blown seropositive rheumatoid arthritis (RA) following COVID-19 reinfection. Although the occurrence of the joint diseases and the COVID-19 infections maybe fortuitous, knowing the enormous effects of COVID-19 infection on the human immune system, it is difficult to ignore the temporal relationship between the appearance of PLR after the first COVID-19 infection and the transition to full blown RA following her COVID-19 re-infection."
34842369,Dental Public Health in Action: Experiences and Responses of Oral Health Care Professionals during the First Wave of the COVID-19 Pandemic in Malta.
34842369,"Initial impetus for action: Maltese Oral Health Care Professionals (OHCP) experienced changes to clinical practice and redeployment during the COVID-19 pandemic. In the early stages, there were few data on the resultant changes to the provision of dental services or their impact on the wellbeing of dental professionals. Solutions Suggested: Two questionnaires were designed to explore different domains in OHCP working on the frontline of the COVID-19 pandemic as well as in other areas/sectors. The findings were intended to inform guidance documents and to better support the profession. Findings: Anxiety-provoking factors, challenges, and areas of concern of OHCP were identified and practical recommendations to support transitioning to the 'new normal' were presented. OHCP expressed anxiety about contracting COVID-19 from their workplace and passing infection to other family members, friends, or patients. As a result, OHCP expressed the need for better protective clothing, workplace ventilation, and air filtration systems. Future implications: Provision of adequate PPE for OHCP was a priority. New guidelines for dental practice were informed by the experiences of the particpating OHCP. University modules to enhance the resilience of OHCP were among the recommendations to support practitioners."
